Review Date,Country of Bean Origin,Cocoa Percent,Rating
2013,Nicaragua,0.7,3.25
2014,Cuba,0.7,3.75
2014,Venezuela,0.7,3.5
2015,Ecuador,0.7,3.75
2015,Brazil,0.7,3.5
2015,Ecuador,0.7,3.25
2015,Cuba,0.88,3.25
2015,Madagascar,0.7,3.25
2015,Vietnam,0.7,3.25
2013,Peru,0.7,3.0
2013,Costa Rica,0.7,2.75
2013,Dominican Republic,0.7,2.75
2013,Mexico,0.7,2.5
2015,Papua New Guinea,0.62,3.25
2015,Vietnam,0.6,3.25
2015,Colombia,0.7,3.0
2015,Trinidad,0.77,2.75
2019,Vietnam,0.75,3.0
2019,Vietnam,0.7,2.75
2016,Suriname,0.7,3.25
2019,Peru,0.75,4.0
2019,Peru,0.75,3.25
2019,Venezuela,0.75,3.0
2015,Madagascar,0.75,3.0
2019,Mexico,0.7,3.25
2019,Nicaragua,0.72,3.0
2021,Haiti,0.67,2.75
2007,Dominican Republic,0.7,3.0
2009,Mexico,0.75,2.75
2011,Bolivia,0.87,3.25
2014,Belize,0.68,3.0
2008,Madagascar,0.7,2.75
2008,Ghana,0.7,2.5
2008,Peru,0.7,2.5
2008,Peru,0.7,2.5
2009,Blend,0.68,3.0
2009,Blend,0.6,2.75
2012,Blend,0.99,3.25
2016,Blend,0.62,2.0
2012,Dominican Republic,0.7,3.5
2012,Brazil,0.7,3.5
2012,Ecuador,0.7,3.25
2012,Ecuador,0.7,3.25
2012,Mexico,0.7,3.25
2012,Bolivia,0.67,3.25
2012,Blend,0.7,3.0
2012,Papua New Guinea,0.7,3.0
2012,Madagascar,0.7,3.0
2012,Venezuela,0.8,3.0
2012,Madagascar,0.7,2.75
2012,Bolivia,0.7,2.75
2012,Brazil,0.7,2.75
2012,Peru,0.7,2.0
2014,Madagascar,0.67,3.75
2014,Uganda,0.73,3.75
2014,Ecuador,0.77,3.25
2015,Belize,0.7,3.75
2015,Madagascar,0.7,3.75
2015,Guatemala,0.7,3.75
2015,Dominican Republic,0.7,3.5
2015,Ecuador,0.7,3.25
2015,Peru,0.7,2.75
2019,Bolivia,0.77,3.25
2019,Belize,0.77,3.0
2019,Haiti,0.72,2.75
2015,Peru,0.7,3.0
2007,Madagascar,0.65,3.5
2007,Ghana,0.84,3.0
2007,Blend,0.75,3.0
2007,Ivory Coast,0.75,2.5
2007,Venezuela,0.91,2.0
2012,Congo,0.65,3.25
2015,Peru,0.7,3.25
2019,Ecuador,0.7,3.5
2018,Colombia,0.7,3.25
2018,Colombia,0.7,3.0
2024,El Salvador,0.8,2.75
2016,Belize,0.72,3.75
2019,Tanzania,0.71,2.75
2020,Ecuador,0.75,3.25
2014,Ecuador,0.81,3.25
2012,Tobago,0.7,4.0
2011,Dominican Republic,0.74,3.0
2011,Venezuela,0.72,2.75
2012,Bolivia,0.77,3.0
2018,Belize,0.7,3.5
2018,Bolivia,0.7,3.0
2018,Haiti,0.7,2.75
2019,Colombia,0.7,2.75
2019,Ecuador,0.7,3.5
2014,Dominican Republic,0.72,3.0
2012,Dominican Republic,0.7,3.25
2012,Dominican Republic,0.7,2.75
2020,Guatemala,0.7,3.75
2020,Nicaragua,0.7,3.25
2020,Haiti,0.7,3.25
2021,Philippines,0.7,3.25
2018,Peru,0.7,3.5
2018,Peru,0.73,3.0
2020,Peru,0.7,3.0
2020,Vietnam,0.7,2.75
2020,Honduras,0.7,2.75
2011,Madagascar,0.72,3.5
2011,Dominican Republic,0.73,2.75
2013,Dominican Republic,0.68,3.25
2013,Bolivia,0.75,2.5
2014,Madagascar,0.75,3.5
2015,Ecuador,0.75,3.5
2015,Dominican Republic,0.75,2.75
2017,Tanzania,0.75,3.25
2023,Honduras,0.75,3.5
2023,Madagascar,0.75,3.5
2016,Peru,0.6,3.0
2011,Dominican Republic,0.63,3.75
2017,Guatemala,0.75,3.25
2017,Tanzania,0.75,3.0
2017,Dominican Republic,0.75,2.75
2014,Dominican Republic,0.7,3.0
2014,Nicaragua,0.74,2.75
2016,Tanzania,0.72,3.25
2016,Madagascar,0.72,3.0
2014,Venezuela,0.65,3.25
2017,Colombia,0.7,3.75
2018,Nicaragua,0.7,3.75
2023,Uganda,0.7,3.0
2020,Belize,0.74,3.5
2006,Blend,0.7,3.75
2006,Madagascar,0.64,3.5
2006,Blend,0.66,3.0
2006,Venezuela,0.64,3.0
2006,Trinidad,0.64,2.5
2007,Madagascar,0.64,4.0
2007,Venezuela,0.65,3.75
2007,Venezuela,0.64,3.25
2007,Blend,0.72,3.0
2007,Blend,0.71,2.75
2007,Blend,0.85,2.5
2007,Blend,0.85,1.5
2009,Dominican Republic,0.64,3.75
2009,Ecuador,0.66,3.75
2009,Ghana,0.68,3.5
2011,Venezuela,0.64,4.0
2011,Blend,0.56,3.25
2012,Venezuela,0.69,4.0
2013,Blend,0.7,3.5
2013,Dominican Republic,0.64,3.5
2015,Peru,0.63,4.0
2017,Blend,0.6,3.25
2012,Ghana,0.65,2.75
2012,Ghana,0.72,2.5
2009,Madagascar,0.64,3.25
2009,Madagascar,0.7,3.0
2009,Madagascar,0.68,3.0
2009,Madagascar,0.72,2.75
2009,Madagascar,0.76,2.75
2009,Madagascar,0.8,2.75
2022,Guatemala,0.78,3.5
2015,Bolivia,0.7,3.25
2015,Bolivia,0.7,3.25
2018,Dominican Republic,0.7,3.25
2018,Guatemala,0.7,3.0
2018,Bolivia,0.7,2.75
2012,Blend,0.7,3.25
2013,Blend,0.9,3.75
2014,Trinidad,0.75,3.5
2014,Ecuador,0.75,3.5
2014,Dominican Republic,0.9,3.25
2021,Blend,0.7,3.5
2021,Ecuador,0.75,3.5
2021,Dominican Republic,0.75,3.0
2021,Guatemala,0.75,2.75
2012,Vietnam,0.7,3.5
2024,Peru,0.7,3.5
2014,Peru,0.75,3.0
2007,Ecuador,0.75,3.0
2007,Ecuador,0.65,3.0
2007,Ecuador,1.0,2.0
2007,Ecuador,0.9,2.0
2015,Peru,0.77,3.25
2015,Belize,0.77,3.0
2015,Venezuela,0.77,3.0
2015,Madagascar,0.77,2.75
2015,Guatemala,0.77,2.75
2016,Dominican Republic,0.7,3.0
2016,Peru,0.7,2.5
2016,Venezuela,0.7,2.5
2018,Bolivia,0.7,2.5
2018,Haiti,0.7,2.5
2016,Dominican Republic,0.7,3.5
2016,Peru,0.7,3.5
2017,Samoa,0.77,3.0
2018,Tanzania,0.68,3.0
2018,Bolivia,0.72,3.0
2021,Honduras,0.74,3.75
2021,Trinidad,0.72,3.75
2021,Philippines,0.74,3.5
2021,Uganda,0.72,3.5
2022,Ecuador,0.77,4.0
2022,Jamaica,0.72,3.75
2022,India,0.72,3.75
2022,Colombia,0.72,3.5
2011,Ghana,0.72,2.5
2013,Peru,0.75,3.25
2013,Peru,0.89,2.75
2013,Peru,0.75,2.75
2013,Peru,0.75,2.5
2009,Venezuela,0.72,3.25
2009,Peru,0.7,3.0
2010,Indonesia,0.69,3.75
2010,Venezuela,0.72,3.5
2010,Madagascar,0.71,3.0
2013,Indonesia,1.0,2.25
2014,Colombia,0.88,3.0
2016,Colombia,0.7,4.0
2016,Ghana,0.75,3.75
2016,Bolivia,0.76,3.5
2016,Venezuela,0.74,3.0
2019,Venezuela,0.7,3.5
2019,Belize,0.68,3.25
2021,Dominican Republic,0.7,3.5
2011,Venezuela,0.7,4.0
2011,Dominican Republic,0.7,3.5
2012,Madagascar,0.7,3.25
2012,Costa Rica,0.7,3.0
2012,Ecuador,0.7,2.5
2013,Trinidad,0.7,3.5
2013,Ecuador,0.7,3.25
2014,Peru,0.7,3.0
2021,Tanzania,0.7,3.0
2013,Dominican Republic,0.66,3.0
2019,El Salvador,0.7,3.25
2019,El Salvador,0.75,3.0
2019,El Salvador,0.65,2.75
2020,Peru,0.7,3.5
2020,Nicaragua,0.72,3.5
2020,Tanzania,0.73,3.25
2017,Madagascar,0.7,2.75
2017,Dominican Republic,0.7,2.5
2021,Vietnam,0.7,3.5
2021,Dominican Republic,0.7,3.5
2021,Trinidad,0.7,3.25
2021,Bolivia,0.7,3.0
2015,Belize,0.7,3.5
2015,Dominican Republic,0.7,3.25
2015,Madagascar,0.7,3.25
2015,Peru,0.7,3.25
2015,Papua New Guinea,0.7,3.0
2015,Blend,0.6,3.0
2016,Madagascar,0.7,3.5
2016,Tanzania,0.7,3.5
2016,Trinidad,0.78,3.5
2016,Tanzania,0.85,3.0
2016,Ecuador,0.7,2.75
2016,Trinidad,0.85,2.75
2011,Bolivia,0.72,3.75
2011,Bolivia,0.68,3.5
2011,Papua New Guinea,0.66,3.5
2016,Solomon Islands,0.78,3.75
2016,Blend,0.65,3.25
2018,Nicaragua,0.7,3.75
2018,Nicaragua,0.75,3.25
2018,Nicaragua,0.72,3.0
2018,DR Congo,0.68,3.0
2010,Brazil,0.65,3.0
2011,Peru,0.7,3.75
2011,India,0.65,3.5
2011,India,0.62,3.25
2011,Congo,0.65,3.0
2012,Dominican Republic,0.62,3.75
2012,Dominican Republic,0.7,3.75
2012,Panama,0.72,3.5
2012,Blend,0.65,3.5
2012,Peru,0.7,3.5
2012,Blend,0.58,3.5
2012,Bolivia,0.9,3.25
2012,Congo,0.68,3.25
2012,Peru,0.7,3.0
2012,Ecuador,0.75,3.0
2012,Papua New Guinea,0.75,3.0
2014,Blend,0.8,2.75
2017,Colombia,0.75,3.75
2018,Belize,0.72,3.5
2018,Congo,0.7,3.25
2018,Blend,0.75,3.0
